rpm,torque,efficiency
3239.171387,47.346939,0.892060
3401.129883,47.346939,0.894161
3563.088623,47.346939,0.895789
3725.047119,47.346939,0.896912
3887.005615,47.346939,0.897508
4048.964111,47.346939,0.897564
4210.922852,47.346939,0.897081
4372.881348,47.346939,0.896066
4534.839844,47.346939,0.894536
4696.798340,47.346939,0.892516
4858.756836,47.346939,0.890037
5020.715820,47.346939,0.887133
5182.674316,47.346939,0.883841
5344.632812,47.346939,0.880199
5506.591309,47.346939,0.876246
5668.549805,47.346939,0.872019
5830.508301,47.346939,0.867555
5992.467285,47.346939,0.862887
6154.425781,47.346939,0.858047
6316.384277,47.346939,0.853067
6478.342773,47.346939,0.847976
6640.301270,47.346939,0.842803
6802.259766,47.346939,0.837578
6964.218262,47.346939,0.832330
7126.177246,47.346939,0.827088
7288.135742,47.346939,0.821881
7450.094238,47.346939,0.816738
7612.052734,47.346939,0.811689
7774.011230,47.346939,0.806760
7935.969727,47.346939,0.801975
8097.928223,47.346939,0.797357
8259.886719,47.346939,0.792922
8421.845703,47.346939,0.788686
8583.803711,47.346939,0.784657
8745.762695,47.346939,0.780840
8907.721680,47.346939,0.777233
9069.679688,47.346939,0.773833
9231.638672,47.346939,0.770630
9393.596680,47.346939,0.767612
9555.555664,47.346939,0.764765
0.000000,48.979591,0.828312
161.958572,48.979591,0.829868
323.917145,48.979591,0.831571
485.875702,48.979591,0.833452
647.834290,48.979591,0.835524
809.792847,48.979591,0.837797
971.751404,48.979591,0.840274
1133.709961,48.979591,0.842950
1295.668579,48.979591,0.845816
1457.627075,48.979591,0.848856
1619.585693,48.979591,0.852044
1781.544312,48.979591,0.855350
1943.502808,48.979591,0.858738
2105.461426,48.979591,0.862163
2267.419922,48.979591,0.865578
2429.378418,48.979591,0.868931
2591.337158,48.979591,0.872169
2753.295654,48.979591,0.875235
2915.254150,48.979591,0.878076
3077.212891,48.979591,0.880641
3239.171387,48.979591,0.882884
3401.129883,48.979591,0.884763
3563.088623,48.979591,0.886245
3725.047119,48.979591,0.887304
3887.005615,48.979591,0.887922
4048.964111,48.979591,0.888091
4210.922852,48.979591,0.887811
4372.881348,48.979591,0.887088
4534.839844,48.979591,0.885937
4696.798340,48.979591,0.884375
4858.756836,48.979591,0.882425
5020.715820,48.979591,0.880113
5182.674316,48.979591,0.877463
5344.632812,48.979591,0.874500
5506.591309,48.979591,0.871251
5668.549805,48.979591,0.867737
5830.508301,48.979591,0.863981
5992.467285,48.979591,0.860002
6154.425781,48.979591,0.855821
6316.384277,48.979591,0.851456
6478.342773,48.979591,0.846928
6640.301270,48.979591,0.842259
6802.259766,48.979591,0.837473
6964.218262,48.979591,0.832595
7126.177246,48.979591,0.827654
7288.135742,48.979591,0.822682
7450.094238,48.979591,0.817711
7612.052734,48.979591,0.812775
7774.011230,48.979591,0.807906
7935.969727,48.979591,0.803136
8097.928223,48.979591,0.798496
8259.886719,48.979591,0.794009
8421.845703,48.979591,0.789699
8583.803711,48.979591,0.785580
8745.762695,48.979591,0.781663
8907.721680,48.979591,0.777953
9069.679688,48.979591,0.774449
9231.638672,48.979591,0.771147
9393.596680,48.979591,0.768037
9555.555664,48.979591,0.765105
0.000000,50.612244,0.827083
161.958572,50.612244,0.828426
323.917145,50.612244,0.829889
485.875702,50.612244,0.831498
647.834290,50.612244,0.833268
809.792847,50.612244,0.835206
971.751404,50.612244,0.837316
1133.709961,50.612244,0.839595
1295.668579,50.612244,0.842035
1457.627075,50.612244,0.844622
1619.585693,50.612244,0.847336
1781.544312,50.612244,0.850151
1943.502808,50.612244,0.853035
2105.461426,50.612244,0.855953
2267.419922,50.612244,0.858865
2429.378418,50.612244,0.861726
2591.337158,50.612244,0.864492
2753.295654,50.612244,0.867119
2915.254150,50.612244,0.869561
3077.212891,50.612244,0.871778
3239.171387,50.612244,0.873732
3401.129883,50.612244,0.875390
3563.088623,50.612244,0.876726
3725.047119,50.612244,0.877721
3887.005615,50.612244,0.878362
4048.964111,50.612244,0.878643
4210.922852,50.612244,0.878565
4372.881348,50.612244,0.878132
4534.839844,50.612244,0.877356
4696.798340,50.612244,0.876248
4858.756836,50.612244,0.874825
5020.715820,50.612244,0.873100
5182.674316,50.612244,0.871087
5344.632812,50.612244,0.868800
5506.591309,50.612244,0.866249
5668.549805,50.612244,0.863443
5830.508301,50.612244,0.860390
5992.467285,50.612244,0.857097
6154.425781,50.612244,0.853569
6316.384277,50.612244,0.849816
6478.342773,50.612244,0.845848
6640.301270,50.612244,0.841679
6802.259766,50.612244,0.837328
6964.218262,50.612244,0.832818
7126.177246,50.612244,0.828178
7288.135742,50.612244,0.823439
7450.094238,50.612244,0.818639
7612.052734,50.612244,0.813815
7774.011230,50.612244,0.809006
7935.969727,50.612244,0.804252
8097.928223,50.612244,0.799590
8259.886719,50.612244,0.795052
8421.845703,50.612244,0.790668
8583.803711,50.612244,0.786459
8745.762695,50.612244,0.782444
8907.721680,50.612244,0.778631
9069.679688,50.612244,0.775026
9231.638672,50.612244,0.771626
9393.596680,50.612244,0.768424
9555.555664,50.612244,0.765408
0.000000,52.244900,0.825860
161.958572,52.244900,0.826999
323.917145,52.244900,0.828230
485.875702,52.244900,0.829578
647.834290,52.244900,0.831056
809.792847,52.244900,0.832672
971.751404,52.244900,0.834429
1133.709961,52.244900,0.836325
1295.668579,52.244900,0.838354
1457.627075,52.244900,0.840505
1619.585693,52.244900,0.842762
1781.544312,52.244900,0.845103
1943.502808,52.244900,0.847502
2105.461426,52.244900,0.849931
2267.419922,52.244900,0.852356
2429.378418,52.244900,0.854744
2591.337158,52.244900,0.857056
2753.295654,52.244900,0.859259
2915.254150,52.244900,0.861316
3077.212891,52.244900,0.863196
3239.171387,52.244900,0.864870
3401.129883,52.244900,0.866314
3563.088623,52.244900,0.867509
3725.047119,52.244900,0.868441
3887.005615,52.244900,0.869102
4048.964111,52.244900,0.869488
4210.922852,52.244900,0.869601
4372.881348,52.244900,0.869446
4534.839844,52.244900,0.869028
4696.798340,52.244900,0.868355
4858.756836,52.244900,0.867435
5020.715820,52.244900,0.866272
5182.674316,52.244900,0.864870
5344.632812,52.244900,0.863230
5506.591309,52.244900,0.861348
5668.549805,52.244900,0.859221
5830.508301,52.244900,0.856843
5992.467285,52.244900,0.854206
6154.425781,52.244900,0.851306
6316.384277,52.244900,0.848141
6478.342773,52.244900,0.844710
6640.301270,52.244900,0.841023
6802.259766,52.244900,0.837092
6964.218262,52.244900,0.832938
7126.177246,52.244900,0.828588
7288.135742,52.244900,0.824077
7450.094238,52.244900,0.819443
7612.052734,52.244900,0.814730
7774.011230,52.244900,0.809983
7935.969727,52.244900,0.805248
8097.928223,52.244900,0.800569
8259.886719,52.244900,0.795985
8421.845703,52.244900,0.791533
8583.803711,52.244900,0.787243
8745.762695,52.244900,0.783136
8907.721680,52.244900,0.779228
9069.679688,52.244900,0.775527
9231.638672,52.244900,0.772035
9393.596680,52.244900,0.768747
9555.555664,52.244900,0.765653
0.000000,53.877552,0.824671
161.958572,53.877552,0.825620
323.917145,53.877552,0.826633
485.875702,53.877552,0.827736
647.834290,53.877552,0.828941
809.792847,53.877552,0.830254
971.751404,53.877552,0.831680
1133.709961,53.877552,0.833217
1295.668579,53.877552,0.834861
1457.627075,53.877552,0.836604
1619.585693,53.877552,0.838432
1781.544312,53.877552,0.840328
1943.502808,53.877552,0.842273
2105.461426,53.877552,0.844243
2267.419922,53.877552,0.846213
2429.378418,53.877552,0.848155
2591.337158,53.877552,0.850041
2753.295654,53.877552,0.851845
2915.254150,53.877552,0.853540
3077.212891,53.877552,0.855103
3239.171387,53.877552,0.856513
3401.129883,53.877552,0.857753
3563.088623,53.877552,0.858812
3725.047119,53.877552,0.859680
3887.005615,53.877552,0.860355
4048.964111,53.877552,0.860835
4210.922852,53.877552,0.861122
4372.881348,53.877552,0.861218
4534.839844,53.877552,0.861129
4696.798340,53.877552,0.860855
4858.756836,53.877552,0.860398
5020.715820,53.877552,0.859753
5182.674316,53.877552,0.858914
5344.632812,53.877552,0.857871
5506.591309,53.877552,0.856608
5668.549805,53.877552,0.855108
5830.508301,53.877552,0.853354
5992.467285,53.877552,0.851327
6154.425781,53.877552,0.849009
6316.384277,53.877552,0.846389
6478.342773,53.877552,0.843460
6640.301270,53.877552,0.840223
6802.259766,53.877552,0.836686
6964.218262,53.877552,0.832867
7126.177246,53.877552,0.828793
7288.135742,53.877552,0.824500
7450.094238,53.877552,0.820029
7612.052734,53.877552,0.815427
7774.011230,53.877552,0.810746
7935.969727,53.877552,0.806037
8097.928223,53.877552,0.801350
8259.886719,53.877552,0.796733
8421.845703,53.877552,0.792228
8583.803711,53.877552,0.787869
8745.762695,53.877552,0.783685
8907.721680,53.877552,0.779696
9069.679688,53.877552,0.775913
9231.638672,53.877552,0.772341
9393.596680,53.877552,0.768978
9555.555664,53.877552,0.765816
0.000000,55.510204,0.823536
161.958572,55.510204,0.824310
323.917145,55.510204,0.825125
485.875702,55.510204,0.826005
647.834290,55.510204,0.826959
809.792847,55.510204,0.827997
971.751404,55.510204,0.829120
1133.709961,55.510204,0.830329
1295.668579,55.510204,0.831622
1457.627075,55.510204,0.832991
1619.585693,55.510204,0.834427
1781.544312,55.510204,0.835917
1943.502808,55.510204,0.837446
2105.461426,55.510204,0.838997
2267.419922,55.510204,0.840549
2429.378418,55.510204,0.842084
2591.337158,55.510204,0.843580
2753.295654,55.510204,0.845017
2915.254150,55.510204,0.846379
3077.212891,55.510204,0.847648
3239.171387,55.510204,0.848813
3401.129883,55.510204,0.849862
3563.088623,55.510204,0.850790
3725.047119,55.510204,0.851594
3887.005615,55.510204,0.852273
4048.964111,55.510204,0.852828
4210.922852,55.510204,0.853262
4372.881348,55.510204,0.853578
4534.839844,55.510204,0.853775
4696.798340,55.510204,0.853851
4858.756836,55.510204,0.853801
5020.715820,55.510204,0.853613
5182.674316,55.510204,0.853272
5344.632812,55.510204,0.852757
5506.591309,55.510204,0.852043
5668.549805,55.510204,0.851101
5830.508301,55.510204,0.849903
5992.467285,55.510204,0.848420
6154.425781,55.510204,0.846624
6316.384277,55.510204,0.844495
6478.342773,55.510204,0.842019
6640.301270,55.510204,0.839190
6802.259766,55.510204,0.836013
6964.218262,55.510204,0.832504
7126.177246,55.510204,0.828688
7288.135742,55.510204,0.824602
7450.094238,55.510204,0.820291
7612.052734,55.510204,0.815804
7774.011230,55.510204,0.811198
7935.969727,55.510204,0.806528
8097.928223,55.510204,0.801851
8259.886719,55.510204,0.797220
8421.845703,55.510204,0.792682
8583.803711,55.510204,0.788276
8745.762695,55.510204,0.784037
8907.721680,55.510204,0.779987
9069.679688,55.510204,0.776143
9231.638672,55.510204,0.772510
9393.596680,55.510204,0.769089
9555.555664,55.510204,0.765874
0.000000,57.142857,0.822468
161.958572,57.142857,0.823086
323.917145,57.142857,0.823724
485.875702,57.142857,0.824404
647.834290,57.142857,0.825136
809.792847,57.142857,0.825927
971.751404,57.142857,0.826781
1133.709961,57.142857,0.827698
1295.668579,57.142857,0.828677
1457.627075,57.142857,0.829713
1619.585693,57.142857,0.830799
1781.544312,57.142857,0.831927
1943.502808,57.142857,0.833085
2105.461426,57.142857,0.834260
2267.419922,57.142857,0.835439
2429.378418,57.142857,0.836608
2591.337158,57.142857,0.837753
2753.295654,57.142857,0.838862
2915.254150,57.142857,0.839922
3077.212891,57.142857,0.840925
3239.171387,57.142857,0.841864
3401.129883,57.142857,0.842736
3563.088623,57.142857,0.843538
3725.047119,57.142857,0.844274
3887.005615,57.142857,0.844943
4048.964111,57.142857,0.845552
4210.922852,57.142857,0.846101
4372.881348,57.142857,0.846592
4534.839844,57.142857,0.847024
4696.798340,57.142857,0.847391
4858.756836,57.142857,0.847680
5020.715820,57.142857,0.847875
5182.674316,57.142857,0.847953
5344.632812,57.142857,0.847884
5506.591309,57.142857,0.847635
5668.549805,57.142857,0.847168
5830.508301,57.142857,0.846445
5992.467285,57.142857,0.845428
6154.425781,57.142857,0.844081
6316.384277,57.142857,0.842378
6478.342773,57.142857,0.840298
6640.301270,57.142857,0.837829
6802.259766,57.142857,0.834975
6964.218262,57.142857,0.831746
7126.177246,57.142857,0.828170
7288.135742,57.142857,0.824283
7450.094238,57.142857,0.820130
7612.052734,57.142857,0.815765
7774.011230,57.142857,0.811247
7935.969727,57.142857,0.806636
8097.928223,57.142857,0.801993
8259.886719,57.142857,0.797374
8421.845703,57.142857,0.792831
8583.803711,57.142857,0.788408
8745.762695,57.142857,0.784142
8907.721680,57.142857,0.780060
9069.679688,57.142857,0.776180
9231.638672,57.142857,0.772511
9393.596680,57.142857,0.769054
9555.555664,57.142857,0.765805
0.000000,58.775509,0.821471
161.958572,58.775509,0.821954
323.917145,58.775509,0.822438
485.875702,58.775509,0.822944
647.834290,58.775509,0.823482
809.792847,58.775509,0.824059
971.751404,58.775509,0.824678
1133.709961,58.775509,0.825340
1295.668579,58.775509,0.826045
1457.627075,58.775509,0.826791
1619.585693,58.775509,0.827572
1781.544312,58.775509,0.828383
1943.502808,58.775509,0.829217
2105.461426,58.775509,0.830064
2267.419922,58.775509,0.830916
2429.378418,58.775509,0.831764
2591.337158,58.775509,0.832600
2753.295654,58.775509,0.833417
2915.254150,58.775509,0.834209
3077.212891,58.775509,0.834973
3239.171387,58.775509,0.835708
3401.129883,58.775509,0.836414
3563.088623,58.775509,0.837095
3725.047119,58.775509,0.837756
3887.005615,58.775509,0.838401
4048.964111,58.775509,0.839035
4210.922852,58.775509,0.839661
4372.881348,58.775509,0.840281
4534.839844,58.775509,0.840890
4696.798340,58.775509,0.841479
4858.756836,58.775509,0.842032
5020.715820,58.775509,0.842528
5182.674316,58.775509,0.842937
5344.632812,58.775509,0.843223
5506.591309,58.775509,0.843346
5668.549805,58.775509,0.843261
5830.508301,58.775509,0.842922
5992.467285,58.775509,0.842286
6154.425781,58.775509,0.841310
6316.384277,58.775509,0.839962
6478.342773,58.775509,0.838215
6640.301270,58.775509,0.836056
6802.259766,58.775509,0.833483
6964.218262,58.775509,0.830507
7126.177246,58.775509,0.827152
7288.135742,58.775509,0.823456
7450.094238,58.775509,0.819464
7612.052734,58.775509,0.815232
7774.011230,58.775509,0.810821
7935.969727,58.775509,0.806293
8097.928223,58.775509,0.801712
8259.886719,58.775509,0.797137
8421.845703,58.775509,0.792624
8583.803711,58.775509,0.788219
8745.762695,58.775509,0.783961
8907.721680,58.775509,0.779880
9069.679688,58.775509,0.775995
9231.638672,58.775509,0.772319
9393.596680,58.775509,0.768852
9555.555664,58.775509,0.765592
0.000000,60.408165,0.820547
161.958572,60.408165,0.820914
323.917145,60.408165,0.821267
485.875702,60.408165,0.821625
647.834290,60.408165,0.821998
809.792847,60.408165,0.822392
971.751404,60.408165,0.822810
1133.709961,60.408165,0.823255
1295.668579,60.408165,0.823727
1457.627075,60.408165,0.824224
1619.585693,60.408165,0.824745
1781.544312,60.408165,0.825286
1943.502808,60.408165,0.825841
2105.461426,60.408165,0.826407
2267.419922,60.408165,0.826978
2429.378418,60.408165,0.827550
2591.337158,60.408165,0.828118
2753.295654,60.408165,0.828681
2915.254150,60.408165,0.829238
3077.212891,60.408165,0.829790
3239.171387,60.408165,0.830339
3401.129883,60.408165,0.830892
3563.088623,60.408165,0.831453
3725.047119,60.408165,0.832031
3887.005615,60.408165,0.832633
4048.964111,60.408165,0.833264
4210.922852,60.408165,0.833928
4372.881348,60.408165,0.834625
4534.839844,60.408165,0.835349
4696.798340,60.408165,0.836090
4858.756836,60.408165,0.836828
5020.715820,60.408165,0.837537
5182.674316,60.408165,0.838185
5344.632812,60.408165,0.838730
5506.591309,60.408165,0.839128
5668.549805,60.408165,0.839329
5830.508301,60.408165,0.839282
5992.467285,60.408165,0.838938
6154.425781,60.408165,0.838251
6316.384277,60.408165,0.837185
6478.342773,60.408165,0.835709
6640.301270,60.408165,0.833808
6802.259766,60.408165,0.831476
6964.218262,60.408165,0.828723
7126.177246,60.408165,0.825574
7288.135742,60.408165,0.822063
7450.094238,60.408165,0.818237
7612.052734,60.408165,0.814152
7774.011230,60.408165,0.809869
7935.969727,60.408165,0.805453
8097.928223,60.408165,0.800968
8259.886719,60.408165,0.796474
8421.845703,60.408165,0.792029
8583.803711,60.408165,0.787680
8745.762695,60.408165,0.783469
8907.721680,60.408165,0.779425
9069.679688,60.408165,0.775571
9231.638672,60.408165,0.771919
9393.596680,60.408165,0.768472
9555.555664,60.408165,0.765226
0.000000,62.040817,0.819690
161.958572,62.040817,0.819961
323.917145,62.040817,0.820204
485.875702,62.040817,0.820439
647.834290,62.040817,0.820674
809.792847,62.040817,0.820915
971.751404,62.040817,0.821166
1133.709961,62.040817,0.821429
1295.668579,62.040817,0.821706
1457.627075,62.040817,0.821996
1619.585693,62.040817,0.822299
1781.544312,62.040817,0.822613
1943.502808,62.040817,0.822935
2105.461426,62.040817,0.823264
2267.419922,62.040817,0.823597
2429.378418,62.040817,0.823935
2591.337158,62.040817,0.824275
2753.295654,62.040817,0.824620
2915.254150,62.040817,0.824972
3077.212891,62.040817,0.825337
3239.171387,62.040817,0.825719
3401.129883,62.040817,0.826127
3563.088623,62.040817,0.826570
3725.047119,62.040817,0.827057
3887.005615,62.040817,0.827596
4048.964111,62.040817,0.828194
4210.922852,62.040817,0.828855
4372.881348,62.040817,0.829578
4534.839844,62.040817,0.830357
4696.798340,62.040817,0.831178
4858.756836,62.040817,0.832022
5020.715820,62.040817,0.832859
5182.674316,62.040817,0.833654
5344.632812,62.040817,0.834365
5506.591309,62.040817,0.834942
5668.549805,62.040817,0.835333
5830.508301,62.040817,0.835486
5992.467285,62.040817,0.835347
6154.425781,62.040817,0.834870
6316.384277,62.040817,0.834014
6478.342773,62.040817,0.832749
6640.301270,62.040817,0.831055
6802.259766,62.040817,0.828926
6964.218262,62.040817,0.826371
7126.177246,62.040817,0.823411
7288.135742,62.040817,0.820082
7450.094238,62.040817,0.816430
7612.052734,62.040817,0.812508
7774.011230,62.040817,0.808378
7935.969727,62.040817,0.804103
8097.928223,62.040817,0.799748
8259.886719,62.040817,0.795374
8421.845703,62.040817,0.791036
8583.803711,62.040817,0.786784
8745.762695,62.040817,0.782658
8907.721680,62.040817,0.778690
9069.679688,62.040817,0.774902
9231.638672,62.040817,0.771307
9393.596680,62.040817,0.767908
9555.555664,62.040817,0.764704
0.000000,63.673470,0.818892
161.958572,63.673470,0.819084
323.917145,63.673470,0.819238
485.875702,63.673470,0.819372
647.834290,63.673470,0.819494
809.792847,63.673470,0.819611
971.751404,63.673470,0.819725
1133.709961,63.673470,0.819840
1295.668579,63.673470,0.819957
1457.627075,63.673470,0.820077
1619.585693,63.673470,0.820201
1781.544312,63.673470,0.820327
1943.502808,63.673470,0.820457
2105.461426,63.673470,0.820590
2267.419922,63.673470,0.820727
2429.378418,63.673470,0.820868
2591.337158,63.673470,0.821016
2753.295654,63.673470,0.821176
2915.254150,63.673470,0.821351
3077.212891,63.673470,0.821550
3239.171387,63.673470,0.821781
3401.129883,63.673470,0.822054
3563.088623,63.673470,0.822378
3725.047119,63.673470,0.822765
3887.005615,63.673470,0.823223
4048.964111,63.673470,0.823760
4210.922852,63.673470,0.824379
4372.881348,63.673470,0.825080
4534.839844,63.673470,0.825855
4696.798340,63.673470,0.826691
4858.756836,63.673470,0.827566
5020.715820,63.673470,0.828451
5182.674316,63.673470,0.829308
5344.632812,63.673470,0.830095
5506.591309,63.673470,0.830761
5668.549805,63.673470,0.831254
5830.508301,63.673470,0.831520
5992.467285,63.673470,0.831506
6154.425781,63.673470,0.831164
6316.384277,63.673470,0.830452
6478.342773,63.673470,0.829340
6640.301270,63.673470,0.827807
6802.259766,63.673470,0.825846
6964.218262,63.673470,0.823464
7126.177246,63.673470,0.820682
7288.135742,63.673470,0.817533
7450.094238,63.673470,0.814061
7612.052734,63.673470,0.810319
7774.011230,63.673470,0.806365
7935.969727,63.673470,0.802261
8097.928223,63.673470,0.798070
8259.886719,63.673470,0.793851
8421.845703,63.673470,0.789660
8583.803711,63.673470,0.785543
8745.762695,63.673470,0.781541
8907.721680,63.673470,0.777685
9069.679688,63.673470,0.773997
9231.638672,63.673470,0.770490
9393.596680,63.673470,0.767168
9555.555664,63.673470,0.764031
0.000000,65.306122,0.818144
161.958572,65.306122,0.818273
323.917145,65.306122,0.818355
485.875702,65.306122,0.818408
647.834290,65.306122,0.818440
809.792847,65.306122,0.818456
971.751404,65.306122,0.818461
1133.709961,65.306122,0.818457
1295.668579,65.306122,0.818445
1457.627075,65.306122,0.818429
1619.585693,65.306122,0.818408
1781.544312,65.306122,0.818384
1943.502808,65.306122,0.818358
2105.461426,65.306122,0.818331
2267.419922,65.306122,0.818306
2429.378418,65.306122,0.818285
2591.337158,65.306122,0.818274
2753.295654,65.306122,0.818276
2915.254150,65.306122,0.818300
3077.212891,65.306122,0.818354
3239.171387,65.306122,0.818448
3401.129883,65.306122,0.818592
3563.088623,65.306122,0.818798
3725.047119,65.306122,0.819077
3887.005615,65.306122,0.819438
4048.964111,65.306122,0.819888
4210.922852,65.306122,0.820432
4372.881348,65.306122,0.821067
4534.839844,65.306122,0.821787
4696.798340,65.306122,0.822577
4858.756836,65.306122,0.823417
5020.715820,65.306122,0.824277
5182.674316,65.306122,0.825121
5344.632812,65.306122,0.825905
5506.591309,65.306122,0.826581
5668.549805,65.306122,0.827096
5830.508301,65.306122,0.827399
5992.467285,65.306122,0.827437
6154.425781,65.306122,0.827162
6316.384277,65.306122,0.826536
6478.342773,65.306122,0.825526
6640.301270,65.306122,0.824113
6802.259766,65.306122,0.822289
6964.218262,65.306122,0.820059
7126.177246,65.306122,0.817444
7288.135742,65.306122,0.814473
7450.094238,65.306122,0.811188
7612.052734,65.306122,0.807640
7774.011230,65.306122,0.803883
7935.969727,65.306122,0.799976
8097.928223,65.306122,0.795980
8259.886719,65.306122,0.791949
8421.845703,65.306122,0.787938
8583.803711,65.306122,0.783991
8745.762695,65.306122,0.780147
8907.721680,65.306122,0.776436
9069.679688,65.306122,0.772878
9231.638672,65.306122,0.769487
9393.596680,65.306122,0.766268
9555.555664,65.306122,0.763219
0.000000,66.938774,0.817433
161.958572,66.938774,0.817513
323.917145,66.938774,0.817539
485.875702,66.938774,0.817528
647.834290,66.938774,0.817489
809.792847,66.938774,0.817427
971.751404,66.938774,0.817345
1133.709961,66.938774,0.817247
1295.668579,66.938774,0.817135
1457.627075,66.938774,0.817010
1619.585693,66.938774,0.816874
1781.544312,66.938774,0.816731
1943.502808,66.938774,0.816580
2105.461426,66.938774,0.816425
2267.419922,66.938774,0.816269
2429.378418,66.938774,0.816117
2591.337158,66.938774,0.815973
2753.295654,66.938774,0.815844
2915.254150,66.938774,0.815738
3077.212891,66.938774,0.815664
3239.171387,66.938774,0.815633
3401.129883,66.938774,0.815656
3563.088623,66.938774,0.815745
3725.047119,66.938774,0.815910
3887.005615,66.938774,0.816160
4048.964111,66.938774,0.816503
4210.922852,66.938774,0.816942
4372.881348,66.938774,0.817476
4534.839844,66.938774,0.818097
4696.798340,66.938774,0.818793
4858.756836,66.938774,0.819543
5020.715820,66.938774,0.820318
5182.674316,66.938774,0.821083
5344.632812,66.938774,0.821798
5506.591309,66.938774,0.822416
5668.549805,66.938774,0.822887
5830.508301,66.938774,0.823162
5992.467285,66.938774,0.823190
6154.425781,66.938774,0.822928
6316.384277,66.938774,0.822337
6478.342773,66.938774,0.821386
6640.301270,66.938774,0.820057
6802.259766,66.938774,0.818343
6964.218262,66.938774,0.816247
7126.177246,66.938774,0.813787
7288.135742,66.938774,0.810992
7450.094238,66.938774,0.807899
7612.052734,66.938774,0.804556
7774.011230,66.938774,0.801012
7935.969727,66.938774,0.797324
8097.928223,66.938774,0.793546
8259.886719,66.938774,0.789731
8421.845703,66.938774,0.785928
8583.803711,66.938774,0.782179
8745.762695,66.938774,0.778521
8907.721680,66.938774,0.774980
9069.679688,66.938774,0.771578
9231.638672,66.938774,0.768326
9393.596680,66.938774,0.765230
9555.555664,66.938774,0.762287
0.000000,68.571426,0.816749
161.958572,68.571426,0.816790
323.917145,68.571426,0.816773
485.875702,68.571426,0.816714
647.834290,68.571426,0.816620
809.792847,68.571426,0.816497
971.751404,68.571426,0.816349
1133.709961,68.571426,0.816178
1295.668579,68.571426,0.815987
1457.627075,68.571426,0.815778
1619.585693,68.571426,0.815554
1781.544312,68.571426,0.815316
1943.502808,68.571426,0.815067
2105.461426,68.571426,0.814811
2267.419922,68.571426,0.814551
2429.378418,68.571426,0.814291
2591.337158,68.571426,0.814039
2753.295654,68.571426,0.813800
2915.254150,68.571426,0.813583
3077.212891,68.571426,0.813397
3239.171387,68.571426,0.813254
3401.129883,68.571426,0.813163
3563.088623,68.571426,0.813135
3725.047119,68.571426,0.813182
3887.005615,68.571426,0.813313
4048.964111,68.571426,0.813533
4210.922852,68.571426,0.813846
4372.881348,68.571426,0.814251
4534.839844,68.571426,0.814742
4696.798340,68.571426,0.815305
4858.756836,68.571426,0.815921
5020.715820,68.571426,0.816564
5182.674316,68.571426,0.817201
5344.632812,68.571426,0.817795
5506.591309,68.571426,0.818301
5668.549805,68.571426,0.818676
5830.508301,68.571426,0.818871
5992.467285,68.571426,0.818842
6154.425781,68.571426,0.818546
6316.384277,68.571426,0.817950
6478.342773,68.571426,0.817024
6640.301270,68.571426,0.815750
6802.259766,68.571426,0.814122
6964.218262,68.571426,0.812144
7126.177246,68.571426,0.809830
7288.135742,68.571426,0.807206
7450.094238,68.571426,0.804306
7612.052734,68.571426,0.801174
7774.011230,68.571426,0.797855
7935.969727,68.571426,0.794399
8097.928223,68.571426,0.790857
8259.886719,68.571426,0.787275
8421.845703,68.571426,0.783700
8583.803711,68.571426,0.780169
8745.762695,68.571426,0.776716
8907.721680,68.571426,0.773366
9069.679688,68.571426,0.770137
9231.638672,68.571426,0.767041
9393.596680,68.571426,0.764082
9555.555664,68.571426,0.761259
0.000000,70.204079,0.816080
161.958572,70.204079,0.816093
323.917145,70.204079,0.816043
485.875702,70.204079,0.815947
647.834290,70.204079,0.815812
809.792847,70.204079,0.815643
971.751404,70.204079,0.815444
1133.709961,70.204079,0.815218
1295.668579,70.204079,0.814967
1457.627075,70.204079,0.814694
1619.585693,70.204079,0.814401
1781.544312,70.204079,0.814091
1943.502808,70.204079,0.813766
2105.461426,70.204079,0.813431
2267.419922,70.204079,0.813088
2429.378418,70.204079,0.812743
2591.337158,70.204079,0.812401
2753.295654,70.204079,0.812071
2915.254150,70.204079,0.811759
3077.212891,70.204079,0.811475
3239.171387,70.204079,0.811230
3401.129883,70.204079,0.811032
3563.088623,70.204079,0.810893
3725.047119,70.204079,0.810822
3887.005615,70.204079,0.810827
4048.964111,70.204079,0.810916
4210.922852,70.204079,0.811089
4372.881348,70.204079,0.811348
4534.839844,70.204079,0.811684
4696.798340,70.204079,0.812087
4858.756836,70.204079,0.812540
5020.715820,70.204079,0.813017
5182.674316,70.204079,0.813491
5344.632812,70.204079,0.813926
5506.591309,70.204079,0.814284
5668.549805,70.204079,0.814523
5830.508301,70.204079,0.814602
5992.467285,70.204079,0.814480
6154.425781,70.204079,0.814118
6316.384277,70.204079,0.813486
6478.342773,70.204079,0.812557
6640.301270,70.204079,0.811316
6802.259766,70.204079,0.809756
6964.218262,70.204079,0.807880
7126.177246,70.204079,0.805701
7288.135742,70.204079,0.803242
7450.094238,70.204079,0.800534
7612.052734,70.204079,0.797613
7774.011230,70.204079,0.794523
7935.969727,70.204079,0.791305
8097.928223,70.204079,0.788007
8259.886719,70.204079,0.784669
8421.845703,70.204079,0.781332
8583.803711,70.204079,0.778030
8745.762695,70.204079,0.774793
8907.721680,70.204079,0.771644
9069.679688,70.204079,0.768599
9231.638672,70.204079,0.765668
9393.596680,70.204079,0.762855
9555.555664,70.204079,0.760161
